,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,1.9334938049316406,0.011063704859425162,0.010062980651855468,6.894214466830375e-06,0.1,"(6,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (6,), 'ica__n_components': 2}",0.7606715119254785,0.7606715119254785,0.7607493857493858,0.7607493857493858,0.7607493857493858,0.7607182343065395,3.8150617075777736e-05,117,0.7607299157986334,0.7607299157986334,0.760710446844449,0.760710446844449,0.760710446844449,0.7607182344261227,9.537800715463598e-06
1,2.2205942153930662,0.009012001344454991,0.010055828094482421,0.00020427875268753042,0.1,"(6,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (6,), 'ica__n_components': 5}",0.7606715119254785,0.7606715119254785,0.7607493857493858,0.7607493857493858,0.7607493857493858,0.7607182343065395,3.8150617075777736e-05,117,0.7607299157986334,0.7607299157986334,0.760710446844449,0.760710446844449,0.760710446844449,0.7607182344261227,9.537800715463598e-06
2,2.102642631530762,0.02685583009674866,0.012599992752075195,0.00196994977142155,0.1,"(6,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (6,), 'ica__n_components': 10}",0.7606715119254785,0.7606715119254785,0.7607493857493858,0.7607493857493858,0.7607493857493858,0.7607182343065395,3.8150617075777736e-05,117,0.7607299157986334,0.7607299157986334,0.760710446844449,0.760710446844449,0.760710446844449,0.7607182344261227,9.537800715463598e-06
3,2.4648889541625976,0.09613752850624592,0.016896677017211915,0.00401055347882698,0.1,"(6,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (6,), 'ica__n_components': 20}",0.7606715119254785,0.7606715119254785,0.7607493857493858,0.7607493857493858,0.7607493857493858,0.7607182343065395,3.8150617075777736e-05,117,0.7607299157986334,0.7607299157986334,0.760710446844449,0.760710446844449,0.760710446844449,0.7607182344261227,9.537800715463598e-06
4,3.4241964340209963,0.3168181198758436,0.016138076782226562,0.0017017637577486828,0.1,"(6,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (6,), 'ica__n_components': 30}",0.7606715119254785,0.7606715119254785,0.7607493857493858,0.7640253890253891,0.7606470106470107,0.7613529339502887,0.0013366387310476053,116,0.7607299157986334,0.7607299157986334,0.760710446844449,0.7636023954547781,0.7608640016379178,0.7613273351068823,0.0011388545366372244
5,4.423941326141358,0.5462450130988284,0.015458965301513672,0.0008795448949069728,0.1,"(6,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (6,), 'ica__n_components': 40}",0.7606715119254785,0.7606715119254785,0.7607493857493858,0.7607493857493858,0.7607493857493858,0.7607182343065395,3.8150617075777736e-05,117,0.7607299157986334,0.7607299157986334,0.760710446844449,0.760710446844449,0.760710446844449,0.7607182344261227,9.537800715463598e-06
6,4.813957166671753,0.2653904430604171,0.017844629287719727,0.001758685513245582,0.1,"(6,)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (6,), 'ica__n_components': 50}",0.7606715119254785,0.7606715119254785,0.7607493857493858,0.7607493857493858,0.7607493857493858,0.7607182343065395,3.8150617075777736e-05,117,0.7607299157986334,0.7607299157986334,0.760710446844449,0.760710446844449,0.760710446844449,0.7607182344261227,9.537800715463598e-06
7,6.083437204360962,0.7206080661792669,0.017260408401489256,0.00241071105669449,0.1,"(6,)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (6,), 'ica__n_components': 60}",0.7606715119254785,0.7606715119254785,0.7607493857493858,0.7607493857493858,0.7607493857493858,0.7607182343065395,3.8150617075777736e-05,117,0.7607299157986334,0.7607299157986334,0.760710446844449,0.760710446844449,0.760710446844449,0.7607182344261227,9.537800715463598e-06
8,1.8920526504516602,0.00795699594660649,0.010192203521728515,0.000517923795232983,0.1,"(3,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (3,), 'ica__n_components': 2}",0.7606715119254785,0.7606715119254785,0.7607493857493858,0.7607493857493858,0.7607493857493858,0.7607182343065395,3.8150617075777736e-05,117,0.7607299157986334,0.7607299157986334,0.760710446844449,0.760710446844449,0.760710446844449,0.7607182344261227,9.537800715463598e-06
9,1.9811419010162354,0.05530886026316055,0.010071897506713867,5.078877610477891e-05,0.1,"(3,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (3,), 'ica__n_components': 5}",0.7606715119254785,0.7606715119254785,0.7607493857493858,0.7607493857493858,0.7607493857493858,0.7607182343065395,3.8150617075777736e-05,117,0.7607299157986334,0.7607299157986334,0.760710446844449,0.760710446844449,0.760710446844449,0.7607182344261227,9.537800715463598e-06
10,2.0729774475097655,0.031054646855650476,0.01008448600769043,2.690333670925268e-05,0.1,"(3,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (3,), 'ica__n_components': 10}",0.7606715119254785,0.7606715119254785,0.7607493857493858,0.7607493857493858,0.7607493857493858,0.7607182343065395,3.8150617075777736e-05,117,0.7607299157986334,0.7607299157986334,0.760710446844449,0.760710446844449,0.760710446844449,0.7607182344261227,9.537800715463598e-06
