,2,3,4,5,6,7,8,9,15,20
GMM,0.7607182343065395,0.7607182343065395,0.7607182343065395,0.7607182343065395,0.7607182343065395,0.7607182343065395,0.7607182343065395,0.7607182343065395,0.7607182343065395,0.7654682445436305
Kmeans,0.7607182343065395,0.7607182343065395,0.7725318373530977,0.7607182343065395,0.7607182343065395,0.7768723639490602,0.7607182343065395,0.7724089922607592,0.7607182343065395,0.7718561893452357
