,0,1,2,3,4
50,0.4535256410256411,0.39126559714795,0.39126559714795,0.39126559714795,0.39126559714795
100,0.49509803921568635,0.42135971588026394,0.42135971588026394,0.42135971588026394,0.42135971588026394
342,0.5427826086956522,0.4956970740103269,0.4956970740103269,0.4956970740103269,0.4956970740103269
685,0.5281192939744371,0.5095913052188721,0.5062263002668413,0.5062263002668413,0.5062263002668413
1028,0.5214689580257916,0.5171378436342368,0.5306827228774643,0.5306827228774643,0.5306827228774643
1371,0.5031276518744072,0.5012165602306774,0.5048506039017494,0.505219380456765,0.505219380456765
1714,0.5001239521544684,0.5046602011623513,0.5195526378801181,0.5127517907792895,0.5127517907792895
2056,0.5094394635177492,0.508233468826127,0.5067032246126932,0.503166866278584,0.503166866278584
2399,0.510787322429532,0.5115208701272503,0.525419193353835,0.5177228321950376,0.5114376083135842
