,0,1,2,3,4
50,0.5000000000000001,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.49999999999999994
100,0.5,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001
342,0.5000000000000001,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.49999999999999994
685,0.5,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.49999999999999994
1028,0.5000000000000001,0.5000000000000001,0.5,0.5,0.5
1371,0.680915551839465,0.6808781125490221,0.7067839651732268,0.7037855152172838,0.7037855152172838
1714,0.6520403124393984,0.4999999999999999,0.5,0.5,0.5
2056,0.6331098925129103,0.6069354057412438,0.6141650826759072,0.6198353898002951,0.6198353898002951
2399,0.6245490722450497,0.5817735800121033,0.6004221780352151,0.6405429855870766,0.6025077720418781
