,2,3,4,5,6,7,8,9,15,20
GMM,0.006523134939175252,0.006808657664285493,0.015346711013645098,0.009079459681891451,0.006348492305751919,0.00596753592286142,0.03051937545568701,0.008222188334078825,0.02106882789914949,0.014176286272977713
Kmeans,0.00028907639493337114,0.12596059737207607,0.017122809832203188,0.03703042814171508,0.015318586874669615,0.026419889347740578,0.018629922821116637,0.06911676093417474,0.008052072386581026,0.021426295011151897
