,2,3,4,5,6,7,8,9,15,20
GMM,0.05703101554099153,0.041848753236814334,0.02692419651911651,0.02445730393380978,0.03139706018563231,0.028393913745511618,0.029454676952089386,0.025112670771110908,0.02169179759955469,0.026926298172404637
Kmeans,0.04375657320430212,0.0383500299725356,0.03215276108466496,0.024183703356293138,0.02928140533334906,0.024853067219136014,0.02843129236179482,0.02704191674230581,0.023467736171897336,0.02246887512603281
