,2,3,4,5,6,7,8,9,15,20
GMM,0.026345605227815143,0.03864407187646629,0.023538177792493977,0.020321325920950473,0.02889589265737568,0.04138150552702868,0.03377836213341455,0.0305781175937898,0.03357538304367041,0.02570577398029688
Kmeans,0.04361549267575792,0.036197921667815165,0.023209635254355755,0.03664049240872468,0.030814506322539487,0.03558168173923131,0.033196410281615144,0.030830902065048415,0.027093813330630698,0.029616125657558872
