,0,1,2,3,4
50,0.594551282051282,0.5632798573975044,0.5632798573975044,0.5632798573975044,0.5632798573975044
100,0.5998217468805704,0.5416032470826992,0.5416032470826992,0.5416032470826992,0.5416032470826992
342,0.678913043478261,0.6265292831557892,0.6265292831557892,0.6265292831557892,0.6265292831557892
685,0.6458003651856362,0.6345787839326855,0.6392315434670661,0.6392315434670661,0.6392315434670661
1028,0.6169122357463166,0.6239562153580481,0.6241728924905229,0.6241728924905229,0.6241728924905229
1371,0.5507584360804673,0.5715909730605404,0.5932185367501267,0.6209120505105311,0.6209120505105311
1714,0.5604546644995032,0.5852400973224335,0.5889795674036236,0.5925195904043076,0.5925195904043076
2056,0.5685447470380774,0.5900669039545643,0.5974308510936546,0.5876263821964737,0.5876263821964737
2399,0.6093814555896542,0.575605066959783,0.6091472250696768,0.5656357165499553,0.5790033415187272
