,0,1,2,3,4
50,0.5000000000000001,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454
100,0.5,0.5273972602739727,0.5273972602739727,0.5273972602739727,0.5273972602739727
342,0.5100000000000001,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5135135135135135
685,0.5190200852099818,0.5177238805970149,0.5172744721689058,0.5172744721689058,0.5172744721689058
1028,0.5188758599559927,0.5167701863354038,0.5127064803049556,0.5127064803049556,0.5127064803049556
1371,0.5341155842859282,0.5762539327107714,0.5787699293832133,0.5879433236324173,0.5879433236324173
1714,0.5577647028247097,0.5497128108550099,0.5747705323649134,0.5773200006409948,0.5773200006409948
2056,0.5666719933612565,0.5521289217441362,0.5497695503709061,0.5717948360861208,0.5717948360861208
2399,0.5678375200669274,0.5756843153964274,0.5722323770002512,0.5658081076296689,0.5754893375546287
