,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.16197242736816406,0.008087569621592815,0.0,0.0,0.1,"(8,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (8,), 'km__n_clusters': 2}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7835851367905268,0.00010824013408538259,85,0.7835630423685553,0.7835630423685553,0.7835630423685553,0.7836182699668283,0.7836182699668283,0.7835851334078645,2.705588709761459e-05
1,0.24397764205932618,0.022076175857717123,0.0,0.0,0.1,"(8,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (8,), 'km__n_clusters': 3}",0.7836734693877551,0.7816326530612245,0.7826530612244897,0.7834525025536262,0.7834525025536262,0.7829726418946509,0.0007549949572365522,220,0.7830525778458397,0.7815211842776927,0.7825421133231241,0.7836182699668283,0.7836182699668283,0.7828704830760626,0.0007848519497471542
2,0.2868393898010254,0.012745073289020838,0.0004046440124511719,0.0008092880249023438,0.1,"(8,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (8,), 'km__n_clusters': 4}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7835851367905268,0.00010824013408538259,85,0.7835630423685553,0.7835630423685553,0.7835630423685553,0.7836182699668283,0.7836182699668283,0.7835851334078645,2.705588709761459e-05
3,0.34888105392456054,0.04537283839357946,0.00020799636840820312,0.00041599273681640624,0.1,"(8,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (8,), 'km__n_clusters': 5}",0.7795918367346939,0.7816326530612245,0.7765306122448979,0.7834525025536262,0.7732379979570991,0.7788893425888117,0.0036418735617784214,298,0.7805002552322614,0.7881572230729964,0.7825421133231241,0.7836182699668283,0.8002041337075785,0.7870043990605577,0.00706036470922693
4,0.35408196449279783,0.051889181084523964,0.001001119613647461,0.002002239227294922,0.1,"(8,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (8,), 'km__n_clusters': 6}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7835851367905268,0.00010824013408538259,85,0.7835630423685553,0.7835630423685553,0.7835630423685553,0.7836182699668283,0.7836182699668283,0.7835851334078645,2.705588709761459e-05
5,0.6442179679870605,0.12080179702459898,0.0011932849884033203,0.001947513088228057,0.1,"(8,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (8,), 'km__n_clusters': 7}",0.7765306122448979,0.7836734693877551,0.7836734693877551,0.7742594484167518,0.780388151174668,0.7797060024499796,0.0037866472226668725,287,0.7776927003573252,0.7807554874936192,0.7835630423685553,0.7759632559326359,0.7810665986220975,0.7798082169548467,0.0026772633609057073
6,0.6328867912292481,0.099884951471649,0.0,0.0,0.1,"(8,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (8,), 'km__n_clusters': 8}",0.7806122448979592,0.7846938775510204,0.7846938775510204,0.7854954034729316,0.763023493360572,0.7797060024499796,0.008511545193789001,287,0.7830525778458397,0.7876467585502808,0.7812659520163349,0.7897422811941822,0.798417963766267,0.7880251066745809,0.006025205868829542
7,0.6550942420959472,0.05089348956982175,0.0,0.0,0.1,"(8,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (8,), 'km__n_clusters': 9}",0.7887755102040817,0.7836734693877551,0.7836734693877551,0.7589376915219612,0.7783452502553626,0.7786851776235199,0.010406561898746645,303,0.7963246554364471,0.7805002552322614,0.7835630423685553,0.7688185761673897,0.7777494258739475,0.7813911910157202,0.008942618877560071
8,0.8814990997314454,0.0920274824408615,0.009374666213989257,0.007654383897762921,0.1,"(8,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (8,), 'km__n_clusters': 15}",0.7806122448979592,0.7846938775510204,0.7816326530612245,0.7824310520939735,0.763023493360572,0.7784810126582279,0.007841915092319485,306,0.7787136294027565,0.7769270035732516,0.7833078101071975,0.7833631028323552,0.7803010972186782,0.7805225286268478,0.002532808852805647
9,1.2169113636016846,0.10406820749314978,0.0,0.0,0.1,"(8,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (8,), 'km__n_clusters': 20}",0.8,0.7969387755102041,0.7836734693877551,0.7814096016343207,0.745658835546476,0.7815434871376072,0.01933582034687681,259,0.8016845329249617,0.8111281265952016,0.7835630423685553,0.788976779790763,0.7512120438887472,0.7873129051136457,0.020463678021754073
10,0.4385319709777832,0.06136993100715477,0.0020414352416992187,0.004082870483398437,0.1,"(4,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (4,), 'km__n_clusters': 2}",0.7724489795918368,0.7826530612244897,0.7836734693877551,0.7354443309499489,0.7129724208375894,0.7574520212331564,0.0283177057128145,336,0.75472179683512,0.7830525778458397,0.7822868810617662,0.744577698392447,0.747894871140597,0.762506765055154,0.016786589992121327
