,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
131,0.3050861358642578,0.04108979969322395,0.0018092155456542968,0.0022158283278654236,0.001,"(6, 6)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (6, 6), 'rp__n_components': 40}",0.8064918851435705,0.8077403245942572,0.79375,0.8035043804755945,0.8010012515644556,0.8025,0.004965155632359134,38,0.8155673648015005,0.8190059393560488,0.815625,0.8113089659481412,0.8119337706966573,0.8146882081604696,0.0028035513799105826
132,0.09192428588867188,0.0023218632366222795,0.0,0.0,0.001,"(3, 3)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (3, 3), 'rp__n_components': 2}",0.7590511860174781,0.7590511860174781,0.75875,0.7596996245306633,0.7596996245306633,0.75925,0.0003828764417912044,144,0.7592997811816192,0.7592997811816192,0.759375,0.7591377694470478,0.7591377694470478,0.7592500202514668,9.567938552072704e-05
133,0.2760916233062744,0.016719730663174205,0.0030050277709960938,0.0040061475932225594,0.001,"(3, 3)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (3, 3), 'rp__n_components': 5}",0.7540574282147315,0.7478152309612984,0.73625,0.753441802252816,0.7596996245306633,0.75025,0.007947437225664168,186,0.7621131603626133,0.7446076899030947,0.7521875,0.7613245860668542,0.7510153077163386,0.7542496488097802,0.006626769087778577
134,0.4294732570648193,0.08638543163017971,0.0026321887969970705,0.002263366399985186,0.001,"(3, 3)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (3, 3), 'rp__n_components': 10}",0.7540574282147315,0.7490636704119851,0.755,0.7108886107634543,0.7334167709637046,0.7405,0.016694666717711484,203,0.7689903094717099,0.7596123788683964,0.7696875,0.711340206185567,0.7613245860668542,0.7541909961185056,0.021797389764025978
135,0.16313443183898926,0.006939734939445779,0.001007986068725586,0.0020159721374511715,0.001,"(3, 3)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (3, 3), 'rp__n_components': 20}",0.7590511860174781,0.7553058676654182,0.75875,0.7596996245306633,0.7584480600750939,0.75825,0.0015303211937587342,165,0.7592997811816192,0.7589871834948422,0.75875,0.7591377694470478,0.7585129646985317,0.7589375397644081,0.00027900194261786974
136,0.458983039855957,0.036953892489627736,0.001000690460205078,0.002001380920410156,0.001,"(3, 3)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (3, 3), 'rp__n_components': 30}",0.7902621722846442,0.7815230961298377,0.7925,0.7934918648310388,0.7959949937421777,0.79075,0.004970451598240516,65,0.7908721475461081,0.7899343544857768,0.7984375,0.8094345517025929,0.8125585754451734,0.8002474258359303,0.009311270607254467
137,0.10947093963623047,0.0031645673030239662,0.0025192737579345704,0.0022541546416593753,0.001,"(3, 3)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (3, 3), 'rp__n_components': 40}",0.7590511860174781,0.7590511860174781,0.75875,0.7596996245306633,0.7596996245306633,0.75925,0.0003828764417912044,144,0.7592997811816192,0.7592997811816192,0.759375,0.7591377694470478,0.7591377694470478,0.7592500202514668,9.567938552072704e-05
138,0.12303156852722168,0.036117425834384966,0.002007198333740234,0.0024583188555839927,0.001,"(12, 12)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (12, 12), 'rp__n_components': 2}",0.7590511860174781,0.7590511860174781,0.75875,0.7596996245306633,0.7647058823529411,0.76025,0.0022476879795209855,136,0.7592997811816192,0.7592997811816192,0.759375,0.7591377694470478,0.7631990003124024,0.7600622664245378,0.0015702800243460036
139,0.20502996444702148,0.08762414101080752,0.0,0.0,0.001,"(12, 12)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (12, 12), 'rp__n_components': 5}",0.7553058676654182,0.7652933832709113,0.76125,0.7559449311639549,0.7734668335419274,0.76225,0.006692074315685244,129,0.7614879649890591,0.761175367302282,0.760625,0.7613245860668542,0.7844423617619494,0.765811056024029,0.009320170269715397
140,0.3954324722290039,0.08263880738617448,0.0015070915222167968,0.00200456074726507,0.001,"(12, 12)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (12, 12), 'rp__n_components': 10}",0.7490636704119851,0.8014981273408239,0.77875,0.8060075093867334,0.785982478097622,0.78425,0.020216529687133174,72,0.7758674585808065,0.8068146295717412,0.7990625,0.7975632614807873,0.7991252733520775,0.7956866245970825,0.01042472486242463
