,2,3,4,5,6,7,8,9,15,20
GMM,0.7835851367905268,0.7835851367905268,0.7835851367905268,0.7835851367905268,0.7835851367905268,0.7835851367905268,0.7835851367905268,0.7835851367905268,0.7986933442221315,0.7852184565128624
Kmeans,0.7835851367905268,0.7835851367905268,0.7835851367905268,0.7835851367905268,0.7835851367905268,0.7835851367905268,0.7835851367905268,0.7835851367905268,0.7925683952633729,0.796039199673336
