,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
20,0.16817669868469237,0.015706324201936035,0.0019997596740722657,0.0024491954094775265,0.1,"(16,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'gmm__n_components': 2}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7835851367905268,0.00010824013408538259,48,0.7835630423685553,0.7835630423685553,0.7835630423685553,0.7836182699668283,0.7836182699668283,0.7835851334078645,2.705588709761459e-05
21,0.21915955543518068,0.02119551468642859,0.002421140670776367,0.002243162404529504,0.1,"(16,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'gmm__n_components': 3}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7835851367905268,0.00010824013408538259,48,0.7835630423685553,0.7835630423685553,0.7835630423685553,0.7836182699668283,0.7836182699668283,0.7835851334078645,2.705588709761459e-05
22,0.2640435218811035,0.02829564381686064,0.0028598785400390627,0.0010169971843271323,0.1,"(16,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'gmm__n_components': 4}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7835851367905268,0.00010824013408538259,48,0.7835630423685553,0.7835630423685553,0.7835630423685553,0.7836182699668283,0.7836182699668283,0.7835851334078645,2.705588709761459e-05
23,0.3150808811187744,0.07633173055768032,0.0,0.0,0.1,"(16,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'gmm__n_components': 5}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7835851367905268,0.00010824013408538259,48,0.7835630423685553,0.7835630423685553,0.7835630423685553,0.7836182699668283,0.7836182699668283,0.7835851334078645,2.705588709761459e-05
24,0.35504751205444335,0.07080998663301355,0.002001237869262695,0.0024510065415600827,0.1,"(16,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'gmm__n_components': 6}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7835851367905268,0.00010824013408538259,48,0.7835630423685553,0.7835630423685553,0.7835630423685553,0.7836182699668283,0.7836182699668283,0.7835851334078645,2.705588709761459e-05
25,0.48029661178588867,0.05867820352855241,0.0019997596740722657,0.0024491954234029368,0.1,"(16,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'gmm__n_components': 7}",0.7836734693877551,0.7816326530612245,0.7836734693877551,0.7906026557711952,0.7834525025536262,0.7846059616169865,0.0030936042225729442,34,0.7835630423685553,0.7856049004594181,0.7835630423685553,0.8042868078591477,0.7836182699668283,0.788127212604501,0.008117739105766358
26,0.4243620872497559,0.09405975372617861,0.0030022144317626955,0.002451322324876835,0.1,"(16,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'gmm__n_components': 8}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7835851367905268,0.00010824013408538259,48,0.7835630423685553,0.7835630423685553,0.7835630423685553,0.7836182699668283,0.7836182699668283,0.7835851334078645,2.705588709761459e-05
27,0.4249444484710693,0.06819129118777578,0.0010097503662109375,0.002019500732421875,0.1,"(16,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'gmm__n_components': 9}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7835851367905268,0.00010824013408538259,48,0.7833078101071975,0.7835630423685553,0.7833078101071975,0.7836182699668283,0.7833631028323552,0.7834320070764267,0.00013225859617164531
28,0.780629825592041,0.1135812568515156,0.0031180381774902344,0.0025549951287857984,0.1,"(16,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'gmm__n_components': 15}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7835851367905268,0.00010824013408538259,48,0.7835630423685553,0.7835630423685553,0.7835630423685553,0.7836182699668283,0.7836182699668283,0.7835851334078645,2.705588709761459e-05
29,0.9982321739196778,0.11003526077967996,0.003068208694458008,0.002510557247118117,0.1,"(16,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'gmm__n_components': 20}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7906026557711952,0.7834525025536262,0.7850142915475704,0.002794422729348514,27,0.7835630423685553,0.7835630423685553,0.7835630423685553,0.798928298035213,0.7833631028323552,0.7865961055946469,0.006166582438475124
30,0.19739212989807128,0.01478854586256459,0.0,0.0,0.1,"(8, 8)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (8, 8), 'gmm__n_components': 2}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7835851367905268,0.00010824013408538259,48,0.7835630423685553,0.7835630423685553,0.7835630423685553,0.7836182699668283,0.7836182699668283,0.7835851334078645,2.705588709761459e-05
31,0.24532012939453124,0.020808288777873503,0.0018968582153320312,0.0037937164306640625,0.1,"(8, 8)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (8, 8), 'gmm__n_components': 3}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7835851367905268,0.00010824013408538259,48,0.7835630423685553,0.7835630423685553,0.7835630423685553,0.7836182699668283,0.7836182699668283,0.7835851334078645,2.705588709761459e-05
32,0.29789137840270996,0.038915816901230395,0.002980947494506836,0.0024340273689322997,0.1,"(8, 8)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (8, 8), 'gmm__n_components': 4}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7835851367905268,0.00010824013408538259,48,0.7835630423685553,0.7835630423685553,0.7835630423685553,0.7836182699668283,0.7836182699668283,0.7835851334078645,2.705588709761459e-05
33,0.37274904251098634,0.07309350419608852,0.0,0.0,0.1,"(8, 8)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (8, 8), 'gmm__n_components': 5}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7835851367905268,0.00010824013408538259,48,0.7835630423685553,0.7835630423685553,0.7835630423685553,0.7836182699668283,0.7836182699668283,0.7835851334078645,2.705588709761459e-05
34,0.4682744026184082,0.0673740593100159,0.0029792308807373045,0.002432649526600412,0.1,"(8, 8)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (8, 8), 'gmm__n_components': 6}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7835851367905268,0.00010824013408538259,48,0.7835630423685553,0.7835630423685553,0.7835630423685553,0.7836182699668283,0.7836182699668283,0.7835851334078645,2.705588709761459e-05
35,0.4693596363067627,0.05687570254619619,0.0036626815795898437,0.0019863953517404733,0.1,"(8, 8)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (8, 8), 'gmm__n_components': 7}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7885597548518897,0.7834525025536262,0.7846059616169865,0.0019779913795661564,34,0.7835630423685553,0.7835630423685553,0.7835630423685553,0.8022454707833631,0.7836182699668283,0.7873105735711714,0.007467479239865597
36,0.43481197357177737,0.0923039676384175,0.0010000228881835937,0.0020000457763671873,0.1,"(8, 8)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (8, 8), 'gmm__n_components': 8}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7835851367905268,0.00010824013408538259,48,0.7835630423685553,0.7835630423685553,0.7835630423685553,0.7836182699668283,0.7836182699668283,0.7835851334078645,2.705588709761459e-05
37,0.5146855354309082,0.05875703502281442,0.0009998798370361329,0.0019997596740722657,0.1,"(8, 8)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (8, 8), 'gmm__n_components': 9}",0.7795918367346939,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7827684769293589,0.001591795458089066,315,0.7838182746299133,0.7817764165390505,0.7835630423685553,0.7836182699668283,0.7836182699668283,0.7832788546942351,0.0007562357259394813
38,0.8482687473297119,0.11205554423970719,0.0039978504180908205,0.001998927042519586,0.1,"(8, 8)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (8, 8), 'gmm__n_components': 15}",0.7877551020408163,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7865168539325843,0.7850142915475704,0.001777986931491207,27,0.7805002552322614,0.7835630423685553,0.7835630423685553,0.7836182699668283,0.7971421280939015,0.7856773476060204,0.005855319821842325
39,1.0675592422485352,0.10325805195151543,0.004996633529663086,6.131762468596843e-06,0.1,"(8, 8)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (8, 8), 'gmm__n_components': 20}",0.7836734693877551,0.746938775510204,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7762351980400163,0.014652282687367138,344,0.7835630423685553,0.7465543644716692,0.7835630423685553,0.7833631028323552,0.7833631028323552,0.7760813309746981,0.0147637540240067
40,0.29163246154785155,0.016069215093020346,0.0009999752044677734,0.0019999504089355464,0.1,"(4, 4)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (4, 4), 'gmm__n_components': 2}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7835851367905268,0.00010824013408538259,48,0.7835630423685553,0.7835630423685553,0.7835630423685553,0.7836182699668283,0.7836182699668283,0.7835851334078645,2.705588709761459e-05
41,0.2859513759613037,0.01896573965344877,0.001999568939208984,0.0024489619704109837,0.1,"(4, 4)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (4, 4), 'gmm__n_components': 3}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7835851367905268,0.00010824013408538259,48,0.7835630423685553,0.7835630423685553,0.7835630423685553,0.7836182699668283,0.7836182699668283,0.7835851334078645,2.705588709761459e-05
42,0.3497675895690918,0.026188360925895982,0.001998758316040039,0.002447969508736494,0.1,"(4, 4)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (4, 4), 'gmm__n_components': 4}",0.7857142857142857,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7839934667211107,0.0008662832504164037,43,0.7840735068912711,0.7835630423685553,0.7835630423685553,0.7836182699668283,0.7836182699668283,0.7836872263124076,0.000194713093868814
43,0.3008876323699951,0.06983189074875008,0.0030005455017089845,0.0024499352188566844,0.1,"(4, 4)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (4, 4), 'gmm__n_components': 5}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7835851367905268,0.00010824013408538259,48,0.7835630423685553,0.7835630423685553,0.7835630423685553,0.7836182699668283,0.7836182699668283,0.7835851334078645,2.705588709761459e-05
44,0.3722238063812256,0.07178442205401785,0.0010036468505859376,0.002007293701171875,0.1,"(4, 4)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (4, 4), 'gmm__n_components': 6}",0.7836734693877551,0.7816326530612245,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7831768068599428,0.0007785700333135037,299,0.7835630423685553,0.7850944359367024,0.7835630423685553,0.7836182699668283,0.7836182699668283,0.7838914121214938,0.0006020187642523044
45,0.41695365905761717,0.040867601267837395,0.0029921531677246094,0.0024433269945189867,0.1,"(4, 4)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (4, 4), 'gmm__n_components': 7}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7835851367905268,0.00010824013408538259,48,0.7835630423685553,0.7835630423685553,0.7835630423685553,0.7836182699668283,0.7836182699668283,0.7835851334078645,2.705588709761459e-05
46,0.42877659797668455,0.0943846578641232,0.0010013103485107422,0.0020026206970214845,0.1,"(4, 4)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (4, 4), 'gmm__n_components': 8}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7835851367905268,0.00010824013408538259,48,0.7835630423685553,0.7835630423685553,0.7835630423685553,0.7836182699668283,0.7836182699668283,0.7835851334078645,2.705588709761459e-05
