,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.1050002098083496,0.007070420935692869,0.0,0.0,0.1,"(3,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (3,), 'gmm__n_components': 2}",0.2163265306122449,0.2163265306122449,0.2163265306122449,0.21654749744637386,0.21654749744637386,0.21641486320947326,0.00010824013408542338,269,0.2164369576314446,0.2164369576314446,0.2164369576314446,0.21638173003317174,0.21638173003317174,0.21641486659213544,2.70558870975874e-05
1,0.21874780654907228,0.037062374637540044,0.0026001930236816406,0.002240701232760476,0.1,"(3,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (3,), 'gmm__n_components': 3}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7835851367905268,0.00010824013408538259,10,0.7835630423685553,0.7835630423685553,0.7835630423685553,0.7836182699668283,0.7836182699668283,0.7835851334078645,2.705588709761459e-05
2,0.1939305305480957,0.01874457128848961,0.0019999027252197267,0.002449370616438233,0.1,"(3,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (3,), 'gmm__n_components': 4}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7835851367905268,0.00010824013408538259,10,0.7835630423685553,0.7835630423685553,0.7835630423685553,0.7836182699668283,0.7836182699668283,0.7835851334078645,2.705588709761459e-05
3,0.26573657989501953,0.02936432329544989,0.004000473022460938,0.0020002368181486125,0.1,"(3,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (3,), 'gmm__n_components': 5}",0.7836734693877551,0.7826530612244897,0.7816326530612245,0.7834525025536262,0.7834525025536262,0.7829726418946509,0.0007549949572365522,235,0.7835630423685553,0.7822868810617662,0.7835630423685553,0.7836182699668283,0.7836182699668283,0.7833299011465067,0.0005220945717158809
4,0.20882439613342285,0.0111475144963089,0.002001047134399414,0.0024507780613306474,0.1,"(3,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (3,), 'gmm__n_components': 6}",0.2163265306122449,0.2163265306122449,0.2163265306122449,0.21654749744637386,0.21654749744637386,0.21641486320947326,0.00010824013408542338,269,0.2164369576314446,0.2164369576314446,0.2164369576314446,0.21638173003317174,0.21638173003317174,0.21641486659213544,2.70558870975874e-05
5,0.23797922134399413,0.045846769089599254,0.001999568939208984,0.0024489618079323702,0.1,"(3,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (3,), 'gmm__n_components': 7}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7835851367905268,0.00010824013408538259,10,0.7835630423685553,0.7835630423685553,0.7835630423685553,0.7836182699668283,0.7836182699668283,0.7835851334078645,2.705588709761459e-05
6,0.36626372337341306,0.03246818336747818,0.0010000228881835937,0.0020000457763671873,0.1,"(3,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (3,), 'gmm__n_components': 8}",0.7836734693877551,0.2163265306122449,0.7836734693877551,0.7824310520939735,0.21654749744637386,0.5565536953858717,0.27768090943803914,261,0.7827973455844819,0.2164369576314446,0.7835630423685553,0.7848941056391937,0.21638173003317174,0.5568146362513695,0.27794056799586014
7,0.3994396209716797,0.07631054478986653,0.0049970149993896484,5.73593678806136e-06,0.1,"(3,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (3,), 'gmm__n_components': 9}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7835851367905268,0.00010824013408538259,10,0.7835630423685553,0.7835630423685553,0.7835630423685553,0.7831079356978821,0.7836182699668283,0.7834830665540753,0.00018878109799106303
8,0.47564120292663575,0.07270302390326484,0.005001878738403321,6.074014535496177e-06,0.1,"(3,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (3,), 'gmm__n_components': 15}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7835851367905268,0.00010824013408538259,10,0.7835630423685553,0.7835630423685553,0.7835630423685553,0.7836182699668283,0.7836182699668283,0.7835851334078645,2.705588709761459e-05
9,0.8504223823547363,0.05892891783895289,0.005999374389648438,0.0020005465427561826,0.1,"(3,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (3,), 'gmm__n_components': 20}",0.7836734693877551,0.7836734693877551,0.7826530612244897,0.7834525025536262,0.780388151174668,0.7827684769293589,0.0012475658366388497,237,0.7835630423685553,0.7835630423685553,0.7830525778458397,0.7836182699668283,0.7864251084460322,0.7840444081991621,0.0012080133305578246
10,0.10399980545043945,0.002001381051059807,0.0010000228881835937,0.0020000457763671873,0.1,"(1,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (1,), 'gmm__n_components': 2}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7835851367905268,0.00010824013408538259,10,0.7835630423685553,0.7835630423685553,0.7835630423685553,0.7836182699668283,0.7836182699668283,0.7835851334078645,2.705588709761459e-05
