,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.13437442779541015,0.012499713918623935,0.0031249523162841797,0.006249904632568359,relu,10.0,"(3,)","{'NN__activation': 'relu', 'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (3,)}",0.7831149927219796,0.7871720116618076,0.7357664233576642,0.7824817518248175,0.7970802919708029,0.7771295215869312,0.021319119454823253,147,0.787668734038672,0.7888402625820569,0.7608457892818082,0.7852716004374772,0.7845424717462632,0.7814337716172556,0.010411424763194187
1,0.05000014305114746,0.006247544791556034,0.0,0.0,relu,10.0,"(1,)","{'NN__activation': 'relu', 'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (1,)}",0.7831149927219796,0.782798833819242,0.7839416058394161,0.7839416058394161,0.7839416058394161,0.7835472578763127,0.0004927114278503421,21,0.7836556001459322,0.7837345003646973,0.7834487787094422,0.7834487787094422,0.7834487787094422,0.7835472873277911,0.00012320083719547382
2,0.27188544273376464,0.012508256087276607,0.0,0.0,relu,10.0,"(6,)","{'NN__activation': 'relu', 'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,)}",0.7889374090247453,0.7857142857142857,0.7970802919708029,0.7927007299270074,0.7883211678832117,0.7905484247374562,0.003954639103445625,1,0.7920466982852974,0.7848285922684172,0.7903755012759752,0.7907400656215822,0.7892818082391542,0.7894545331380853,0.002475853753674956
3,0.06873917579650879,0.007663615412790222,0.0,0.0,relu,10.0,"(3, 3)","{'NN__activation': 'relu', 'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (3, 3)}",0.21688500727802038,0.21720116618075802,0.21605839416058395,0.21605839416058395,0.21605839416058395,0.2164527421236873,0.0004927114278503239,181,0.21634439985406786,0.2162654996353027,0.2165512212905578,0.2165512212905578,0.2165512212905578,0.2164527126722088,0.00012320083719546406
4,0.13749594688415528,0.03749761765605281,0.0,0.0,relu,10.0,"(1, 1)","{'NN__activation': 'relu', 'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (1, 1)}",0.21688500727802038,0.782798833819242,0.7839416058394161,0.7839416058394161,0.7839416058394161,0.6700700116686115,0.22688208687502348,169,0.21634439985406786,0.7837345003646973,0.7834487787094422,0.7834487787094422,0.7834487787094422,0.6700850472694183,0.22687035069562303
5,0.08125009536743164,0.0062502713585881374,0.0,0.0,relu,10.0,"(6, 6)","{'NN__activation': 'relu', 'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6)}",0.7831149927219796,0.782798833819242,0.7854014598540145,0.7839416058394161,0.7839416058394161,0.7838389731621938,0.0009019995188010478,10,0.7840204304998176,0.7840991976659373,0.7834487787094422,0.7838133430550492,0.7838133430550492,0.7838390185970591,0.0002254812910851121
6,0.08437442779541016,0.007655414685748072,0.0,0.0,relu,10.0,"(3, 3, 3)","{'NN__activation': 'relu', 'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (3, 3, 3)}",0.7831149927219796,0.782798833819242,0.7839416058394161,0.7839416058394161,0.7839416058394161,0.7835472578763127,0.0004927114278503421,21,0.7836556001459322,0.7837345003646973,0.7834487787094422,0.7834487787094422,0.7834487787094422,0.7835472873277911,0.00012320083719547382
7,0.06875047683715821,0.007652611799986873,0.0,0.0,relu,10.0,"(1, 1, 1)","{'NN__activation': 'relu', 'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (1, 1, 1)}",0.21688500727802038,0.21720116618075802,0.21605839416058395,0.21605839416058395,0.21605839416058395,0.2164527421236873,0.0004927114278503239,181,0.21634439985406786,0.2162654996353027,0.2165512212905578,0.2165512212905578,0.2165512212905578,0.2164527126722088,0.00012320083719546406
8,0.09062514305114747,0.006249713899524151,0.0031250476837158202,0.006250095367431641,relu,10.0,"(6, 6, 6)","{'NN__activation': 'relu', 'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6)}",0.7831149927219796,0.782798833819242,0.7839416058394161,0.7839416058394161,0.7839416058394161,0.7835472578763127,0.0004927114278503421,21,0.7836556001459322,0.7837345003646973,0.7834487787094422,0.7834487787094422,0.7834487787094422,0.7835472873277911,0.00012320083719547382
9,0.14374957084655762,0.018240260642835477,0.0,0.0,relu,3.1622776601683795,"(3,)","{'NN__activation': 'relu', 'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (3,)}",0.7860262008733624,0.7959183673469388,0.7372262773722628,0.7854014598540145,0.7927007299270074,0.779463243873979,0.021479286626058858,141,0.7898577161619846,0.787381473377097,0.7582938388625592,0.7878235508567262,0.7860007291286912,0.7818714616774116,0.01185346364996487
10,0.050001096725463864,0.006249094446929774,0.0,0.0,relu,3.1622776601683795,"(1,)","{'NN__activation': 'relu', 'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (1,)}",0.7831149927219796,0.782798833819242,0.7839416058394161,0.7839416058394161,0.7839416058394161,0.7835472578763127,0.0004927114278503421,21,0.7836556001459322,0.7837345003646973,0.7834487787094422,0.7834487787094422,0.7834487787094422,0.7835472873277911,0.00012320083719547382
11,0.23124799728393555,0.030301702919744024,0.0,0.0,relu,3.1622776601683795,"(6,)","{'NN__activation': 'relu', 'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (6,)}",0.7889374090247453,0.7857142857142857,0.7649635036496351,0.7328467153284671,0.7547445255474453,0.7654609101516919,0.02069034753094314,168,0.7851149215614739,0.787381473377097,0.7721472839956253,0.7579292745169522,0.7462632154575283,0.7697672337817353,0.015773736099397022
12,0.06874990463256836,0.007653954720283368,0.0,0.0,relu,3.1622776601683795,"(3, 3)","{'NN__activation': 'relu', 'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (3, 3)}",0.21688500727802038,0.21720116618075802,0.21605839416058395,0.21605839416058395,0.21605839416058395,0.2164527421236873,0.0004927114278503239,181,0.21634439985406786,0.2162654996353027,0.2165512212905578,0.2165512212905578,0.2165512212905578,0.2164527126722088,0.00012320083719546406
13,0.1656355381011963,0.012479680976963711,0.0,0.0,relu,3.1622776601683795,"(1, 1)","{'NN__activation': 'relu', 'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (1, 1)}",0.7831149927219796,0.782798833819242,0.7839416058394161,0.7839416058394161,0.7839416058394161,0.7835472578763127,0.0004927114278503421,21,0.7836556001459322,0.7837345003646973,0.7834487787094422,0.7834487787094422,0.7834487787094422,0.7835472873277911,0.00012320083719547382
