,2,3,4,5,6,7,8,9,15,20
GMM,0.7607182343065395,0.7607182343065395,0.7607182343065395,0.7607182343065395,0.7607182343065395,0.7607182343065395,0.7697064002293108,0.7632775070635928,0.7850006142254617,0.7766471479464395
Kmeans,0.7607182343065395,0.7607182343065395,0.7607182343065395,0.7607182343065395,0.7607182343065395,0.775377748658941,0.7632979812456492,0.79767413291839,0.7700544613242701,0.7757667581180132
