,2,3,4,5,6,7,8,9,15,20
GMM,0.05213601265102477,0.04181555941448804,0.03261041092968201,0.030109397552704618,0.02784045894702754,0.02367716925928133,0.021899867851011983,0.021142501946444164,0.0263386292173966,0.02390656722330698
Kmeans,0.05168789246493498,0.03457510319403562,0.02645293780974876,0.027664680855109796,0.02536396968808229,0.022477110170864983,0.021526885234856828,0.022334384524516932,0.020722072208189037,0.021790080923921512
