,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
165,0.30701432228088377,0.11857782044621266,0.0,0.0,0.001,"(11,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (11,), 'pca__n_components': 5}",0.8,0.7887755102040817,0.8061224489795918,0.7783452502553626,0.7783452502553626,0.7903225806451613,0.011247755489411952,109,0.7993874425727412,0.7899438489025012,0.787391526288923,0.8091349834141363,0.8093901505486093,0.7990495903453821,0.009247502014754846
166,0.14698691368103028,0.030171978629051684,0.001001262664794922,0.002002525329589844,0.001,"(11,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (11,), 'pca__n_components': 6}",0.7989795918367347,0.786734693877551,0.7959183673469388,0.7875383043922369,0.7793667007150153,0.7897100857492855,0.007000110424706987,111,0.8019397651863196,0.8016845329249617,0.7899438489025012,0.7864251084460322,0.7938249553457515,0.7947636421611133,0.0062135039253010576
167,0.26393871307373046,0.06812763195678502,0.0,0.0,0.001,"(11,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (11,), 'pca__n_components': 7}",0.7979591836734694,0.789795918367347,0.8081632653061225,0.7936670071501533,0.7824310520939735,0.7944058799510004,0.008568415866253343,65,0.8042368555385401,0.8052577845839715,0.7953037263910159,0.7894871140597091,0.8129624904312325,0.8014495942008939,0.008193784737633547
168,0.27235164642333987,0.05470861898997024,0.001008462905883789,0.002016925811767578,0.001,"(11,)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (11,), 'pca__n_components': 8}",0.7918367346938775,0.7785714285714286,0.8071428571428572,0.8059244126659857,0.7497446373850868,0.7866476112699061,0.02118857626919499,163,0.8088310362429811,0.802705461970393,0.7993874425727412,0.7930594539423322,0.8096453176830825,0.8027257424823059,0.0061601448779510255
169,0.21818361282348633,0.044320657658207106,0.0,0.0,0.001,"(11,)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (11,), 'pca__n_components': 9}",0.8091836734693878,0.7887755102040817,0.826530612244898,0.7997957099080695,0.7987742594484167,0.8046141282155982,0.012725313705066178,9,0.8070444104134763,0.8044920877998979,0.8085758039816233,0.8134728247001786,0.8155141617759633,0.8098198577342279,0.004084242309580516
170,0.26004705429077146,0.050811389461005774,0.001005268096923828,0.002010536193847656,0.001,"(11,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (11,), 'pca__n_components': 10}",0.7948979591836735,0.786734693877551,0.8030612244897959,0.7946884576098059,0.7681307456588355,0.7895059207839935,0.01186634377559251,118,0.8078101071975498,0.8052577845839715,0.7947932618683001,0.8132176575657055,0.8170451645828017,0.8076247951596658,0.007619826719624354
171,0.1610100269317627,0.05401669793293274,0.001005697250366211,0.002011394500732422,0.001,"(5,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (5,), 'pca__n_components': 2}",0.7877551020408163,0.7846938775510204,0.7918367346938775,0.7824310520939735,0.7691521961184883,0.7831768068599428,0.007686635232673592,259,0.7858601327207759,0.7879019908116386,0.7741194486983155,0.785659607042613,0.7843837713702475,0.7835849901287182,0.004865209760995664
172,0.47594003677368163,0.046811523827450886,0.0019918441772460937,0.003983688354492187,0.001,"(5,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (5,), 'pca__n_components': 3}",0.786734693877551,0.789795918367347,0.7806122448979592,0.7742594484167518,0.7538304392236976,0.7770518579011841,0.012772245726964233,315,0.7820316488004083,0.7881572230729964,0.7789688616641144,0.7838734371013013,0.7841286042357745,0.7834319549749189,0.002996279177332953
173,0.46296229362487795,0.0573011429649517,0.001950216293334961,0.0023968277335109636,0.001,"(5,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (5,), 'pca__n_components': 4}",0.789795918367347,0.7714285714285715,0.7989795918367347,0.7548518896833504,0.7650663942798774,0.7760310330747244,0.016161826454897252,318,0.7827973455844819,0.768504338948443,0.7820316488004083,0.779790762949732,0.7649910691502935,0.7756230330866718,0.007397642202379492
174,0.179032564163208,0.017710649788063967,0.0010111331939697266,0.002022266387939453,0.001,"(5,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (5,), 'pca__n_components': 5}",0.8,0.7928571428571428,0.8,0.7783452502553626,0.7824310520939735,0.7907309105757452,0.008928392810843901,104,0.7968351199591628,0.7899438489025012,0.7835630423685553,0.785659607042613,0.7945904567491707,0.7901184150044006,0.0050595975131450055
175,0.31188535690307617,0.042581079791917206,0.0,0.0,0.001,"(5,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (5,), 'pca__n_components': 6}",0.786734693877551,0.7836734693877551,0.8081632653061225,0.7875383043922369,0.7793667007150153,0.7890975908534096,0.00995719990801674,126,0.7955589586523737,0.7822868810617662,0.7891781521184278,0.8002041337075785,0.8030109721867823,0.7940478195453856,0.007517382331661928
176,0.34709458351135253,0.07037283135789908,0.0,0.0,0.001,"(5,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (5,), 'pca__n_components': 7}",0.8071428571428572,0.7887755102040817,0.8122448979591836,0.7916241062308478,0.7783452502553626,0.7956308697427521,0.012412797496995647,55,0.8014293006636038,0.7896886166411434,0.8006636038795304,0.804797142128094,0.7662669048226588,0.7925691136270061,0.014097175736069768
177,0.19599528312683107,0.06702202256811908,0.0010006427764892578,0.0020012855529785156,0.001,"(5,)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (5,), 'pca__n_components': 8}",0.7979591836734694,0.7908163265306123,0.7877551020408163,0.780388151174668,0.7711950970377937,0.7856267864434463,0.0091563814551926,181,0.8016845329249617,0.8044920877998979,0.7871362940275651,0.789231946925236,0.8124521561622863,0.7989994035679894,0.009534071840873284
178,0.34995036125183104,0.043519850041409694,0.0014917850494384766,0.002983570098876953,0.001,"(5,)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (5,), 'pca__n_components': 9}",0.8,0.7989795918367347,0.8051020408163265,0.7711950970377937,0.7446373850868233,0.7839934667211107,0.022971258672338804,214,0.8080653394589076,0.8075548749361919,0.7932618683001531,0.79867313090074,0.8106659862209747,0.8036442399633934,0.006582547740989323
179,0.21596035957336426,0.048848656977783476,0.003759956359863281,0.004645404056169925,0.001,"(5,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (5,), 'pca__n_components': 10}",0.7938775510204081,0.7908163265306123,0.7959183673469388,0.804902962206333,0.7752808988764045,0.7921600653327889,0.009652995949618218,94,0.7917304747320061,0.7886676875957122,0.7891781521184278,0.8009696351109977,0.782852768563409,0.7906797436241105,0.0059084784468627655
180,0.12595124244689943,0.0056712330184220516,0.0029938220977783203,0.00398791842198089,0.001,"(22,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (22,), 'pca__n_components': 2}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7835851367905268,0.00010824013408538259,219,0.7835630423685553,0.7835630423685553,0.7835630423685553,0.7836182699668283,0.7841286042357745,0.7836872002616537,0.00022173605984151317
181,0.17202281951904297,0.009303840342493241,0.001009225845336914,0.002018451690673828,0.001,"(22,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (22,), 'pca__n_components': 3}",0.7877551020408163,0.7857142857142857,0.7938775510204081,0.7875383043922369,0.7773237997957099,0.7864434463046142,0.005326471772601505,168,0.7835630423685553,0.7853496681980602,0.7843287391526289,0.7836182699668283,0.7851492727736668,0.7844017984919478,0.0007456461939637176
182,0.1229435920715332,0.022431734016483216,0.0,0.0,0.001,"(22,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (22,), 'pca__n_components': 4}",0.7836734693877551,0.7785714285714286,0.789795918367347,0.7783452502553626,0.7742594484167518,0.7809309922417313,0.005345601413125741,292,0.7835630423685553,0.7848392036753445,0.7848392036753445,0.7871906098494514,0.7958662924215361,0.7872596703980463,0.004460069262117407
183,0.22508106231689454,0.060665726430427336,0.0009007930755615234,0.0018015861511230468,0.001,"(22,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (22,), 'pca__n_components': 5}",0.7989795918367347,0.786734693877551,0.8040816326530612,0.7885597548518897,0.7691521961184883,0.7895059207839935,0.01204095594877292,118,0.7968351199591628,0.791985706993364,0.7953037263910159,0.8022454707833631,0.8042868078591477,0.7981313663972107,0.004522394207327935
184,0.2120509147644043,0.028414891913943044,0.0,0.0,0.001,"(22,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (22,), 'pca__n_components': 6}",0.8040816326530612,0.789795918367347,0.8153061224489796,0.8018386108273748,0.7834525025536262,0.7988975091874234,0.011190695431095443,29,0.8055130168453293,0.8075548749361919,0.8006636038795304,0.8106659862209747,0.8129624904312325,0.8074719944626517,0.004255485263601241
185,0.24294018745422363,0.05292405551840163,0.002007865905761719,0.0024591401134957014,0.001,"(22,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (22,), 'pca__n_components': 7}",0.7938775510204081,0.7959183673469388,0.8081632653061225,0.7957099080694586,0.7834525025536262,0.7954267047774601,0.0078524232551899,58,0.8050025523226135,0.8141909137314957,0.791985706993364,0.7928042868078592,0.814493493238071,0.8036953906186806,0.009840696419805306
186,0.26702585220336916,0.09392451129740108,0.0,0.0,0.001,"(22,)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (22,), 'pca__n_components': 8}",0.7887755102040817,0.789795918367347,0.8112244897959183,0.7946884576098059,0.7599591419816139,0.7888934258881176,0.01655264696227626,131,0.7945380296069423,0.8126595201633486,0.7968351199591628,0.8119418218933402,0.811431487624394,0.8054811958494377,0.008039670599635689
187,0.26398916244506837,0.13515611049753004,0.0,0.0,0.001,"(22,)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (22,), 'pca__n_components': 9}",0.8112244897959183,0.8020408163265306,0.8112244897959183,0.7957099080694586,0.7660878447395302,0.7972641894650878,0.016652615820618447,45,0.7998979070954568,0.8203164880040837,0.8001531393568146,0.8058178106659862,0.8247001786169942,0.8101771047478671,0.01038144497510076
188,0.29198808670043946,0.16853973714616907,0.001001119613647461,0.002002239227294922,0.001,"(22,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (22,), 'pca__n_components': 10}",0.773469387755102,0.786734693877551,0.8204081632653061,0.7906026557711952,0.7599591419816139,0.7862392813393222,0.02020208705829917,172,0.7718223583460949,0.8014293006636038,0.7937723328228689,0.8310793569788212,0.824189844348048,0.8044586386318873,0.021384498757665467
189,0.27595815658569334,0.0602428701681315,0.0010145187377929687,0.002029037475585938,0.001,"(11, 11)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (11, 11), 'pca__n_components': 2}",0.789795918367347,0.7877551020408163,0.7857142857142857,0.7834525025536262,0.7875383043922369,0.7868517762351981,0.0021354752345148225,154,0.787391526288923,0.7907095456865748,0.7856049004594181,0.7866802755805052,0.785659607042613,0.7872091710116068,0.0018729890116061193
190,0.2897864818572998,0.10284761212765921,0.0010048389434814454,0.0020096778869628912,0.001,"(11, 11)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (11, 11), 'pca__n_components': 3}",0.7826530612244897,0.786734693877551,0.786734693877551,0.7814096016343207,0.7844739530132788,0.7844017966516945,0.002140165339106538,203,0.7866258295048494,0.7945380296069423,0.7848392036753445,0.7803010972186782,0.7843837713702475,0.7861375862752122,0.0046825654981954385
191,0.18848261833190919,0.021634787364934755,0.0010158538818359375,0.0020317077636718747,0.001,"(11, 11)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (11, 11), 'pca__n_components': 4}",0.7928571428571428,0.7806122448979592,0.7775510204081633,0.7844739530132788,0.7824310520939735,0.7835851367905268,0.005165131747955169,219,0.7912200102092904,0.77947932618683,0.7833078101071975,0.7810665986220975,0.7815769328910437,0.7833301356032919,0.004129810463048813
192,0.26144752502441404,0.04996340158250467,0.002992868423461914,0.00398619241915482,0.001,"(11, 11)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (11, 11), 'pca__n_components': 5}",0.7928571428571428,0.7816326530612245,0.810204081632653,0.7681307456588355,0.780388151174668,0.7866476112699061,0.014147007665276438,163,0.7886676875957122,0.7884124553343542,0.7988769780500256,0.7874457769839245,0.798928298035213,0.7924662391998459,0.005271109480476222
