,0,1
0,2,0.3202919386689819
1,3,0.23248471882328364
2,4,0.1239574042080182
3,5,0.0974072383392846
4,6,0.048452966017126904
5,7,0.03899715903024288
6,8,0.05855102339293858
7,9,0.05539356102060997
8,15,0.012192565918726594
9,20,-0.003267228526911938
