,2,3,4,5,6,7,8,9,15,20
GMM,0.018341051528665598,0.041500428540092386,0.0396066410257067,0.021764001329732788,0.026184978087140914,0.03369858785189527,0.03764477446594197,0.030502631148860718,0.03622845389667263,0.02988007078621599
Kmeans,0.04689584193624867,0.04227252824536873,0.03707865953457635,0.03882255442442974,0.040259572918571594,0.04060926624739425,0.03473593681261166,0.0342944783152125,0.02894555000689342,0.029831735579193067
