,clusters,wine_time,adult_time
0,2,1.6406254768371582,0.1406261920928955
1,3,2.9531233310699463,0.2656264305114746
2,4,4.328128099441528,0.4218776226043701
3,5,4.644221067428589,0.7087123394012451
4,6,5.5937464237213135,0.7031271457672119
5,7,5.468747615814209,0.9543414115905762
6,8,10.609376668930054,0.796877384185791
7,9,8.375991344451904,0.9470360279083252
8,15,14.35083556175232,1.3906126022338867
9,20,28.220699548721313,2.2499489784240723
