0,0.15567303366237098
1,0.14617856206863558
2,0.08975381793905131
3,0.07972646130759906
4,0.06907259729983392
5,0.06384604407394218
6,0.05195066176444071
7,0.030370462332370892
8,0.02203865902778914
9,0.02192787533813996
10,0.01719938707246674
11,0.014493390030925046
12,0.013455704591599251
13,0.013098692455100308
14,0.01241307559587406
15,0.010883932305275307
16,0.010686925468701298
17,0.009183789052780458
18,0.009088823923299677
19,0.00864743860349951
20,0.007620026029514124
21,0.0068877794667801025
22,0.0059504778258944215
23,0.005845839039759892
24,0.005755966789229183
25,0.005560997475619475
26,0.005474837596525788
27,0.005154055699023174
28,0.005067832446233178
29,0.0050332686682190205
30,0.0049786907861683076
31,0.004701379184406177
32,0.0042516246504345065
33,0.004046342137249903
34,0.003998445945441846
35,0.003848841277299192
36,0.003796413418200629
37,0.0034407444990149816
38,0.003406678295217757
39,0.0030723313452832644
40,0.0029095413132131476
41,0.002814980708545542
42,0.002668992902955259
43,0.0026051815745229776
44,0.0024830566860341483
45,0.002413620868564415
46,0.0023624591237001117
47,0.0023394973034971973
48,0.0023113868082912507
49,0.0022934528779328246
50,0.0022816686384603633
51,0.0021392853785274554
52,0.00209833469530195
53,0.0016755444970958534
54,0.0015250504225219166
55,0.0012619524561456941
56,0.0010522622740587854
57,0.0008309127090754299
58,0.0007643641177909997
59,0.000754143802587589
60,0.0007392899967837707
61,0.0007337566899764738
62,0.0006679648436733172
63,0.0006618471074375451
64,0.0006522221308774793
65,0.0005336109295908235
66,0.0005328359185961154
67,0.00048036256337596705
68,0.0004646800221337923
69,0.0004578980851114179
70,0.00043939257183852525
71,0.00042343572531318825
72,0.0004041524793419138
73,0.00036625975184331034
74,0.0003543575796747014
75,0.00031487476806323626
76,0.0003024114411278533
77,0.00029593869684474845
78,0.00029499898508541204
79,0.0002946160484433886
80,0.0002706733686217409
81,0.00025384025914572823
82,0.00023636531797845527
83,0.00023422044536903496
84,0.00020948846928709293
85,0.00020676316449060291
86,0.00019596471169061036
87,0.0001806925341042363
88,0.00016067429181930635
89,0.00015607875059433786
90,0.00014479509340506252
91,0.0001403174488243076
92,0.00013332269679863632
93,0.00013149721156513128
94,0.00011655091524625563
95,0.0001153298783778122
96,0.0001076236295318727
97,9.608346285544379e-05
98,9.433867523494339e-05
99,8.048491727723198e-05
100,5.667703341370976e-05
101,3.964138709640583e-05
102,3.886163407747637e-05
103,1.3056790350649181e-05
104,3.2744119016079526e-06
105,8.815177760750797e-07
