,2,3,4,5,6,7,8,9,15,20
GMM,0.7835851367905268,0.7835851367905268,0.7835851367905268,0.7835851367905268,0.7835851367905268,0.7835851367905268,0.8001224989791752,0.800939158840343,0.7897100857492855,0.8005308289097591
Kmeans,0.7835851367905268,0.7835851367905268,0.7835851367905268,0.7835851367905268,0.7835851367905268,0.7835851367905268,0.7878726010616578,0.7952225398121683,0.7884850959575337,0.7974683544303798
