,2,3,4,5,6,7,8,9,15,20
GMM,0.00236602882463137,0.14232104166765885,0.14142594987215618,0.0182552760896944,0.015345303685888916,0.07609158781668297,0.09071880390898177,0.08968025480152868,0.043164279460352915,0.03821287951713582
Kmeans,0.16203421842632396,0.08282776005469543,0.0846649196409232,0.062445169188114616,0.06572697011492183,0.07190631600035957,0.06810051262175054,0.07783990032212912,0.048811037121907284,0.048180657404514625
