,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
12,3.7772639751434327,0.3662320933506595,0.0041180610656738285,0.0021055440612591327,0.01,"(6, 6)","{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (6, 6)}",0.8527996724332071,0.8511618384686253,0.8552416052416052,0.8548321048321048,0.8524774774774775,0.8533024855657017,0.0015241895512473431,9,0.8597496992808333,0.8601591892099404,0.8576291139888417,0.8582177406971387,0.8575523365921073,0.8586616159537723,0.0010881394430376258
13,4.01054048538208,0.8591621220066273,0.003938865661621094,0.002334738028482098,0.01,"(3, 3)","{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (3, 3)}",0.8487050875217524,0.8506500153546934,0.855036855036855,0.8504299754299754,0.8495085995085995,0.8508660579009869,0.0021974699749811827,31,0.8538888746704886,0.8542471783584572,0.8519731790960741,0.8534575420996059,0.8530736551159339,0.8533280858681118,0.0007844082318691805
14,5.193699312210083,0.9834499637883833,0.007701492309570313,0.002210802601400145,0.01,"(12, 12)","{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (12, 12)}",0.8510594738458389,0.8511618384686253,0.8586199836199836,0.851965601965602,0.8525798525798526,0.8530772695630809,0.002826462104770255,11,0.8640493435364573,0.861848335167507,0.860367507805702,0.8607769872549521,0.8624660899831089,0.8619016527495453,0.001307859400304379
15,4.579943370819092,0.832733761404886,0.0051516532897949215,0.0018384936254342628,0.01,"(6, 6, 6)","{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (6, 6, 6)}",0.8497287337496161,0.8498310983724024,0.854013104013104,0.8520679770679771,0.8509418509418509,0.8513164899062282,0.0015939972584508716,24,0.8553220894223633,0.8570368285004991,0.8587551824742796,0.8578338537134668,0.8580385934380919,0.85739730950974,0.0011732109678546697
16,3.652864122390747,0.16193738752837614,0.0042232036590576175,0.0013510586151811806,0.01,"(3, 3, 3)","{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (3, 3, 3)}",0.8492169106356843,0.8495240045040434,0.8541154791154791,0.851965601965602,0.8518632268632269,0.8513369640882846,0.0017985475944511567,23,0.855552427507486,0.855680393110332,0.853662281824231,0.8549419051031376,0.8546859804473563,0.8549045975985086,0.0007230596184035477
17,5.682012701034546,1.8064986166723571,0.010457849502563477,0.0007856283351785837,0.01,"(12, 12, 12)","{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (12, 12, 12)}",0.8508547446002661,0.8527996724332071,0.8573914823914824,0.852989352989353,0.8526822276822277,0.8533434339298145,0.0021650967206191638,8,0.8648683233946716,0.8649706958769483,0.8594717715104673,0.8584736653529201,0.8628243845012028,0.8621217681272422,0.0027012871320902534
18,3.930621290206909,1.5781426322857384,0.004435348510742188,0.0022688874430324235,0.001,"(6,)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (6,)}",0.8535162247927116,0.8500358276179752,0.8530917280917281,0.8539107289107289,0.8502252252252253,0.8521559313705418,0.001674990710094756,19,0.8608757965858778,0.8592890231105879,0.8551210523621846,0.8591390694579516,0.8550954598966064,0.8579040802826416,0.0023625391241470653
19,3.9306615829467773,0.7481043584404659,0.004035091400146485,0.001682743850466262,0.001,"(3,)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (3,)}",0.8416419285494933,0.8329409356126523,0.8527846027846028,0.8527846027846028,0.851965601965602,0.8464231603947422,0.007953528990542413,35,0.8456478898472091,0.8401965551659714,0.8539949838767467,0.8557096790704817,0.8556584941393254,0.8502415204199467,0.006250369909337434
20,3.757539415359497,0.9131805679168119,0.006407499313354492,0.001421181060545212,0.001,"(12,)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (12,)}",0.8521854846964889,0.8529020370559934,0.854013104013104,0.852989352989353,0.8527846027846028,0.8529748986527989,0.0005903842810884924,13,0.8630768049548282,0.8613364727561231,0.8543532783948405,0.8622357577929057,0.8622101653273276,0.860642495845205,0.0031924220326022225
21,4.324591255187988,0.6092853421608854,0.0050466060638427734,0.0013509788369062443,0.001,"(6, 6)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (6, 6)}",0.8521854846964889,0.8518783908281298,0.8548321048321048,0.8557534807534808,0.8527846027846028,0.8534867532042095,0.0015310863762084815,5,0.8592122437488803,0.8595961405574182,0.8590622920612172,0.8608537646516865,0.8587807749398577,0.859501043191812,0.0007257537991026171
22,4.137648868560791,1.5332051875166453,0.004208278656005859,0.0011580094933307877,0.001,"(3, 3)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (3, 3)}",0.8488074521445389,0.8508547446002661,0.8554463554463555,0.8506347256347256,0.8526822276822277,0.851685025183244,0.002245654714716008,22,0.8535561641030891,0.8542727714790265,0.8514613297845114,0.8531504325126683,0.8568869324870758,0.8538655260732743,0.0017709866719874292
23,4.194101285934448,0.5278533825279427,0.007187891006469727,0.0014600428107931916,0.001,"(12, 12)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (12, 12)}",0.8511618384686253,0.8520831200737026,0.857084357084357,0.8516584766584766,0.852989352989353,0.8529953728348553,0.0021307591587583275,12,0.8628720599902746,0.8609781690681545,0.8605978399959052,0.860367507805702,0.8589599221989046,0.8607550998117881,0.0012592776631946525
24,4.431239080429077,1.0124223643572643,0.0060196399688720705,0.0020193299895342113,0.001,"(6, 6, 6)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (6, 6, 6)}",0.8491145460128979,0.8492169106356843,0.8525798525798526,0.8522727272727273,0.8513513513513513,0.8509070062650997,0.0014785507737958999,28,0.8551685306989482,0.8563202211245617,0.8591134769923734,0.8580385934380919,0.8570148948149665,0.8571311434137883,0.0013620623574373651
25,3.595132827758789,0.23887646897538842,0.0056569576263427734,0.002306725344158618,0.001,"(3, 3, 3)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (3, 3, 3)}",0.8496263691268298,0.8475790766711024,0.8545249795249795,0.8521703521703522,0.8513513513513513,0.8510503255394947,0.0023450301612134026,26,0.8552709031812249,0.8552453100606557,0.8546092030506219,0.8549674975687158,0.8543276859292624,0.8548841199580963,0.00036666320030589463
26,4.656181001663208,0.9003011771982675,0.009914684295654296,0.002858097911317673,0.001,"(12, 12, 12)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (12, 12, 12)}",0.8504452861091207,0.8532091309243526,0.8560606060606061,0.8539107289107289,0.8532964782964783,0.8533843822939273,0.0017953366526169512,7,0.8623601975788908,0.8607478309830318,0.8598556584941394,0.8589087372677484,0.8624916824486871,0.8608728213544994,0.0013957699274911638
27,4.296538496017456,1.328008574228983,0.005463409423828125,0.001639652403349618,0.0001,"(6,)","{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (6,)}",0.8531067663015662,0.8491145460128979,0.8567772317772318,0.8541154791154791,0.8505323505323505,0.8527292084681217,0.00269602011729566,18,0.8604151204156323,0.8593402093517263,0.8578594461790449,0.8593438091825767,0.855018682499872,0.8583954535257703,0.0018740801906839038
28,4.388642597198486,1.2243610656606962,0.004616451263427734,0.0013499458312204603,0.0001,"(3,)","{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (3,)}",0.8415395639267069,0.8328385709898659,0.8530917280917281,0.8531941031941032,0.8520679770679771,0.8465460054870808,0.00813021946575938,34,0.8455199242443631,0.8404013001305249,0.8542765009981061,0.8562727133132005,0.855581716742591,0.8504104310857571,0.006327002520477673
29,3.3845055103302,0.6214893615293952,0.005240201950073242,0.0015111520250998191,0.0001,"(12,)","{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (12,)}",0.8525949431876344,0.8523902139420616,0.8543202293202293,0.8522727272727273,0.8522727272727273,0.8527701568322346,0.0007839063174870483,17,0.8624881631817367,0.8608502034653085,0.8544044633259968,0.8612376516353586,0.8614679838255618,0.8600896930867925,0.002893799110339624
30,4.711976194381714,1.6019407410792714,0.00480184555053711,0.000980155319959528,0.0001,"(6, 6)","{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (6, 6)}",0.8544375063977889,0.8520831200737026,0.8556511056511057,0.8546273546273546,0.8564701064701065,0.8546537815814258,0.0014798444682398476,2,0.8622578250966141,0.8603639341744939,0.8552234222244971,0.8593949941137329,0.8596765112350924,0.859383337368886,0.0023071727545231915
31,3.7070621490478515,0.8450918603115657,0.0055081844329833984,0.0012660161518735248,0.0001,"(3, 3)","{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (3, 3)}",0.8485003582761798,0.8510594738458389,0.8552416052416052,0.8509418509418509,0.8484848484848485,0.8508455837189304,0.0024678936581341055,32,0.8535305709825199,0.8543239577201648,0.8525873982699493,0.8536878742898091,0.85271536059784,0.8533690323720566,0.0006446512188199916
32,4.353938245773316,1.55684125700627,0.008275985717773438,0.0027052523027034907,0.0001,"(12, 12)","{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (12, 12)}",0.8526973078104207,0.8518783908281298,0.8563677313677314,0.8526822276822277,0.854013104013104,0.8535277015683224,0.0015764409812067954,4,0.8595961405574182,0.8611573209121388,0.8559144187951068,0.8607258023237959,0.8641296002456876,0.8603046565668295,0.002657471618236496
33,5.26821346282959,2.0536552263771934,0.005570745468139649,0.0025865645704186355,0.0001,"(6, 6, 6)","{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (6, 6, 6)}",0.8469648889343843,0.8510594738458389,0.851044226044226,0.8512489762489762,0.8520679770679771,0.8504770484419147,0.0017957582190495818,33,0.8540680265144729,0.8605686791390474,0.8545580181194656,0.8600859906843425,0.8580130009725137,0.8574587430859684,0.0027126554592025853
34,4.259545135498047,0.7618214270298972,0.006170415878295898,0.001071857773653167,0.0001,"(3, 3, 3)","{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (3, 3, 3)}",0.8492169106356843,0.8469648889343843,0.8535012285012284,0.8522727272727273,0.8524774774774775,0.8508865320830433,0.0024272147022899094,29,0.8555012412663476,0.8552453100606557,0.8553513845523878,0.855197829758919,0.8555049393458566,0.8553601409968333,0.00012687285376541388
35,4.912663316726684,0.6807515492854674,0.00986328125,0.0003555542145468862,0.0001,"(12, 12, 12)","{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (12, 12, 12)}",0.8516736615825571,0.8503429214863343,0.8554463554463555,0.8528869778869779,0.8542178542178542,0.8529134761066295,0.0018034767062848297,14,0.8613364727561231,0.8617459626852302,0.8610073194451553,0.859036699595639,0.8625428673798434,0.8611338643723982,0.0011674859910257994
