,2,3,4,5,6,7,8,9,15,20
GMM,0.03076604057379475,0.01253936501433941,0.030185238743809673,0.019075546811210587,0.030675919774199166,0.038882044980641316,0.03366380662472106,0.03289674113873265,0.025531399656338386,0.03184569129021647
Kmeans,0.047532311835078576,0.030002672202616883,0.027541056203848804,0.0320260899362209,0.03738258889676035,0.0338122920594366,0.034278512653497926,0.03201713351052713,0.02788709792994838,0.026353670146813477
