,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.16100778579711914,0.007897044169224184,0.0,0.0,relu,10.0,"(11,)","{'NN__activation': 'relu', 'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (11,)}",0.7962154294032023,0.7959183673469388,0.7956204379562044,0.8102189781021898,0.7912408759124088,0.7978413068844807,0.006447897346565866,86,0.7956950018241518,0.7979576951130561,0.7998541742617572,0.7983959168793292,0.8013124316441852,0.7986430439444959,0.0018875483828002342
1,0.276033353805542,0.04124701078606365,0.0020133018493652343,0.004026603698730469,relu,10.0,"(5,)","{'NN__activation': 'relu', 'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (5,)}",0.8049490538573508,0.7944606413994169,0.7897810218978102,0.7897810218978102,0.8072992700729927,0.7972578763127188,0.0074773564623618,94,0.7986136446552353,0.8063457330415755,0.8053226394458622,0.8031352533722202,0.8045935107546482,0.8036021562539084,0.002704563033866404
2,0.18571300506591798,0.05151312623237129,0.0,0.0,relu,10.0,"(22,)","{'NN__activation': 'relu', 'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (22,)}",0.7874818049490538,0.793002915451895,0.8014598540145985,0.8029197080291971,0.7956204379562044,0.7960910151691949,0.0056466355659708254,97,0.7993433053630062,0.7986870897155361,0.7860007291286912,0.7969376594969012,0.7969376594969012,0.7955812886402073,0.00488396098464373
3,0.15497164726257323,0.02277968712152905,0.0,0.0,relu,10.0,"(11, 11)","{'NN__activation': 'relu', 'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (11, 11)}",0.7831149927219796,0.7784256559766763,0.7751824817518248,0.7854014598540145,0.7737226277372263,0.779171528588098,0.004482867345901698,219,0.7836556001459322,0.7815463165572575,0.7819905213270142,0.7805322639445862,0.7761574917973022,0.7807764387544184,0.0025199432919483797
4,0.16001448631286622,0.023079046333073002,0.0,0.0,relu,10.0,"(5, 5)","{'NN__activation': 'relu', 'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (5, 5)}",0.7816593886462883,0.7784256559766763,0.7839416058394161,0.7678832116788321,0.7751824817518248,0.7774212368728122,0.005610490299677472,220,0.7825611090842758,0.7811816192560175,0.7834487787094422,0.7725118483412322,0.7703244622675902,0.7780055635317116,0.005470816025790873
5,0.13865165710449218,0.009419442168659899,0.0,0.0,relu,10.0,"(22, 22)","{'NN__activation': 'relu', 'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (22, 22)}",0.7874818049490538,0.7784256559766763,0.7824817518248175,0.7854014598540145,0.7854014598540145,0.7838389731621938,0.0031412518217750194,123,0.7832907697920467,0.7844638949671773,0.7838133430550492,0.7834487787094422,0.7838133430550492,0.7837660259157528,0.0004044782341017949
6,0.20705199241638184,0.006038382876243639,0.0,0.0,relu,10.0,"(11, 11, 11)","{'NN__activation': 'relu', 'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (11, 11, 11)}",0.7787481804949054,0.7813411078717201,0.7722627737226277,0.7824817518248175,0.7839416058394161,0.7797549591598599,0.004112378602952016,216,0.7792776358993069,0.7793581327498177,0.7808968282901932,0.7787094422165513,0.7834487787094422,0.7803381635730623,0.0017161553199701034
7,0.34307174682617186,0.0597239675030421,0.0010118484497070312,0.0020236968994140625,relu,10.0,"(5, 5, 5)","{'NN__activation': 'relu', 'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (5, 5, 5)}",0.8107714701601164,0.7973760932944607,0.7941605839416058,0.7883211678832117,0.7912408759124088,0.7963827304550758,0.00780675354992494,96,0.7997081357168917,0.8030634573304157,0.7969376594969012,0.7994896099161501,0.7976667881881152,0.7993731301296949,0.002125437891695744
8,0.19702067375183105,0.011503670419258373,0.0020142078399658205,0.004028415679931641,relu,10.0,"(22, 22, 22)","{'NN__activation': 'relu', 'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (22, 22, 22)}",0.7874818049490538,0.7842565597667639,0.7781021897810219,0.7912408759124088,0.7927007299270074,0.7867561260210035,0.0052346347214310375,113,0.7873039036847865,0.7870167760758571,0.7896463725847612,0.7874589865111192,0.7852716004374772,0.7873395278588002,0.0013940993203021544
9,0.22600107192993163,0.05959118326427452,0.0,0.0,relu,3.1622776601683795,"(11,)","{'NN__activation': 'relu', 'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (11,)}",0.8020378457059679,0.8090379008746356,0.7970802919708029,0.7970802919708029,0.8189781021897811,0.8048424737456242,0.008313031653937618,46,0.807369573148486,0.812180889861415,0.8126139263580022,0.8086037185563252,0.8137076193948232,0.8108951454638103,0.002457545664021972
10,0.25799078941345216,0.023026690857919262,0.0,0.0,relu,3.1622776601683795,"(5,)","{'NN__activation': 'relu', 'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (5,)}",0.8034934497816594,0.8104956268221575,0.8058394160583942,0.7854014598540145,0.8189781021897811,0.8048424737456242,0.011063966481835719,46,0.8051805910251733,0.7939460247994164,0.8053226394458622,0.8053226394458622,0.8013124316441852,0.8022168652721,0.004411352152982804
