,clusters,wine_time,adult_time
0,2,4.879458665847778,0.15625691413879395
1,3,17.21894383430481,0.499997615814209
2,4,22.734955310821533,0.7343757152557373
3,5,37.857858419418335,0.7343735694885254
4,6,29.0163311958313,0.9999997615814209
5,7,44.57055711746216,0.9843771457672119
6,8,37.516743659973145,0.8281259536743164
7,9,39.42417860031128,1.0378236770629883
8,15,64.97465944290161,1.7186992168426514
9,20,126.80808329582214,2.5468780994415283
