,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.20220341682434081,0.0075990962462806465,0.001001262664794922,2.37271410076613e-06,0.1,"(11,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (11,), 'km__n_clusters': 2}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7824310520939735,0.7833809718252348,0.0004824266990572404,212,0.7835630423685553,0.7833078101071975,0.7835630423685553,0.7836182699668283,0.7833631028323552,0.7834830535286983,0.00012343284852614725
1,0.28640294075012207,0.03973935518133513,0.0009996891021728516,2.132480599880018e-07,0.1,"(11,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (11,), 'km__n_clusters': 3}",0.7836734693877551,0.7836734693877551,0.7816326530612245,0.7834525025536262,0.780388151174668,0.782564311964067,0.0013304873045955358,242,0.7835630423685553,0.7835630423685553,0.7815211842776927,0.7836182699668283,0.7813217657565705,0.7827174609476405,0.0010602373041239419
2,0.31220011711120604,0.024806801108407047,0.0008001327514648438,0.00040006648940038147,0.1,"(11,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (11,), 'km__n_clusters': 4}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7835851367905268,0.00010824013408538259,98,0.7835630423685553,0.7835630423685553,0.7835630423685553,0.7836182699668283,0.7836182699668283,0.7835851334078645,2.705588709761459e-05
3,0.5246021747589111,0.08788945813199156,0.0008005142211914062,0.0004002652054977688,0.1,"(11,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (11,), 'km__n_clusters': 5}",0.7836734693877551,0.7887755102040817,0.786734693877551,0.7834525025536262,0.7691521961184883,0.782360146998775,0.00689317505432059,251,0.7830525778458397,0.7850944359367024,0.7850944359367024,0.7836182699668283,0.785659607042613,0.784503865345737,0.000992350814805602
4,0.47359981536865237,0.048437383536704605,0.0010004520416259765,4.862803948967729e-07,0.1,"(11,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (11,), 'km__n_clusters': 6}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7835851367905268,0.00010824013408538259,98,0.7858601327207759,0.7820316488004083,0.7835630423685553,0.7836182699668283,0.7836182699668283,0.7837382727646791,0.001222649750617101
5,0.5251960277557373,0.0315004884493547,0.0008007526397705078,0.0004003775799111932,0.1,"(11,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (11,), 'km__n_clusters': 7}",0.8020408163265306,0.7816326530612245,0.7836734693877551,0.7895812053115424,0.7783452502553626,0.78705594120049,0.008339193473483863,36,0.7894333843797856,0.7850944359367024,0.7840735068912711,0.7869354427149783,0.7884664455218168,0.7868006430889107,0.002003637196503626
6,0.6312103748321534,0.051584031319264464,0.000989675521850586,2.086564434036727e-05,0.1,"(11,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (11,), 'km__n_clusters': 8}",0.7816326530612245,0.7877551020408163,0.7765306122448979,0.7814096016343207,0.7752808988764045,0.7805226623111474,0.004421550215681044,292,0.7825421133231241,0.7820316488004083,0.7833078101071975,0.7810665986220975,0.7777494258739475,0.781339519345355,0.0019371474304089433
7,0.600201940536499,0.05879850682876509,0.0009978771209716796,2.539353743685598e-06,0.1,"(11,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (11,), 'km__n_clusters': 9}",0.7836734693877551,0.7887755102040817,0.8204081632653061,0.7834525025536262,0.7834525025536262,0.791955900367497,0.014374522447366348,8,0.7835630423685553,0.7817764165390505,0.7930066360387953,0.7836182699668283,0.7836182699668283,0.7851165269760114,0.004007817892830344
8,1.0144011974334717,0.12424686579421192,0.0010000705718994141,5.955694197080992e-07,0.1,"(11,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (11,), 'km__n_clusters': 15}",0.7948979591836735,0.786734693877551,0.7816326530612245,0.7814096016343207,0.7752808988764045,0.7839934667211107,0.006551095104699686,77,0.787391526288923,0.7988769780500256,0.781010719754977,0.779280428680786,0.7754529216636897,0.7844025148876803,0.008200969859752357
9,1.18719801902771,0.11441793694131588,0.0010001182556152344,4.6231077741778654e-07,0.1,"(11,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (11,), 'km__n_clusters': 20}",0.8061224489795918,0.7857142857142857,0.7908163265306123,0.7793667007150153,0.7834525025536262,0.7890975908534096,0.009282785813899448,18,0.8060234813680449,0.7901990811638591,0.7835630423685553,0.7820872671599898,0.7836182699668283,0.7890982284054555,0.008916253374382371
10,0.18099770545959473,0.011369003882174105,0.0007998943328857422,0.0003999478877383691,0.1,"(5,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (5,), 'km__n_clusters': 2}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7814096016343207,0.7831768068599428,0.0008873991449620028,229,0.7881572230729964,0.7835630423685553,0.7835630423685553,0.7851492727736668,0.782852768563409,0.7846570698294366,0.0019048691133841389
