,0,1,2,3,4
50,0.5961538461538463,0.39126559714795,0.39126559714795,0.39126559714795,0.39126559714795
100,0.49420677361853843,0.5289193302891934,0.5289193302891934,0.5289193302891934,0.5289193302891934
342,0.5395217391304349,0.5383076708377912,0.5383076708377912,0.5383076708377912,0.5383076708377912
685,0.5227632379793062,0.5122959030351597,0.5322960067412574,0.5322960067412574,0.5322960067412574
1028,0.501999832883046,0.5344205219619531,0.5400043233667428,0.5400043233667428,0.5400043233667428
1371,0.5012058228922279,0.5114666274698675,0.5105346610206596,0.5145914516845063,0.5145914516845063
1714,0.5684265873372878,0.6553090507064273,0.5739324766541622,0.5889640722401166,0.5889640722401166
2056,0.5689624720348535,0.6187127482571976,0.6301003100696957,0.6302955184803497,0.6302955184803497
2399,0.6057252151606278,0.6568378021217997,0.6278097172992133,0.656572268399017,0.6242322365721773
